triple,captured,err_sqd,err_lucj,S0,S_int,S0_plus_Sint,system,chain
"(1, 2, 7)",0.462358958431287,458.1545659779635,525.2975908246995,5.0617315866224395,18.41183441550614,-0.19723019315237386,H10,newchain04
"(1, 5, 8)",0.5009286689149662,367.7295628574795,622.8820111555065,7.0726932562295595,30.943843780892156,1.207169894590336,H10,newchain04
"(0, 2, 5)",0.4950482667843822,373.6960839153571,522.3186428385551,5.291844210363828,3.1553658270197116,-1.0792902859240863,H10,newchain04
"(4, 5, 7)",0.5102672976687675,367.75505032988497,600.2400710832934,1.0949937268925862,0.5413980059234124,-2.539546387329721,H10,newchain04
"(4, 5, 6)",0.4594286430220539,457.9651087311758,607.1559484287156,0.7204130983087718,1.4578708526569093,-2.598044250493543,H10,newchain04
"(2, 5, 6)",0.4594286430220539,457.9651087311758,583.5960659880906,1.3723384950163495,3.1847523389616086,-2.288691451591701,H10,newchain04
"(0, 5, 8)",0.4925977368363354,375.6689317024202,580.0477395226621,7.954731276678526,15.917206777574147,0.5409321052671019,H10,newchain04
"(0, 7, 8)",0.5425926090486906,300.34386021301975,584.0472656470457,8.606656673386103,16.147038362742567,0.75675440871558,H10,newchain04
"(1, 3, 4)",0.4699568212517515,457.9811463793115,544.3201214352839,4.035225561331047,16.65114109192554,-0.6244513526541497,H10,newchain04
"(0, 6, 8)",0.5425926090486906,300.34386021301975,580.0767211155788,8.23207604480229,17.06351120947606,0.6982565455517576,H10,newchain04
"(1, 8, 9)",0.5451471559355558,298.6864752083962,537.8400379096187,11.2695437397008,59.91243800394243,4.313971821216711,H10,newchain04
"(3, 4, 7)",0.4506387335033533,457.858252999654,595.9389477127451,1.3723384950163489,0.7374177538159268,-2.441592444481177,H10,newchain04
"(4, 6, 7)",0.5102672976687677,367.75505032988497,597.906213112096,1.372338495016349,1.6877024378253267,-2.3822219470450654,H10,newchain04
"(3, 5, 7)",0.4507042029525392,457.9145557409472,595.7553651260614,1.372338495016349,0.8050414283677332,-2.4373675513894995,H10,newchain04
"(0, 2, 9)",0.6053655673297031,265.42398145061077,522.7372236532135,9.488694693835068,32.123960050069975,2.027511640702288,H10,newchain04
"(0, 1, 9)",0.6169287152114482,261.27515814669965,449.4847249574292,12.151581760149767,46.608257161595105,3.755347130167629,H10,newchain04
"(0, 8, 9)",0.5847552986996318,272.15058387074185,549.5671500602625,12.151581760149767,44.88580100062441,3.647734031893477,H10,newchain04
"(0, 1, 8)",0.5437399118236458,299.1458620829448,515.8699866842173,11.2695437397008,32.06076170085217,2.573895500542606,H10,newchain04
"(3, 7, 9)",0.6301203476894338,229.89878883585655,515.3167015194508,5.56918897848759,7.355650151954376,-0.7548354214389754,H10,newchain05
"(0, 2, 8)",0.6504859435284096,219.8224952418988,569.2819381990332,8.606656673386103,22.91587106214325,1.8123442242230878,H10,newchain05
"(1, 2, 3)",0.5837613779363682,256.75810636631536,663.182725294691,4.687150958038624,20.033818236595504,0.2994743567930332,H10,newchain05
"(2, 4, 9)",0.5711821365815739,271.82421828734516,533.1378289981706,5.291844210363828,8.006874772338822,-0.7723862187913051,H10,newchain05
"(4, 6, 9)",0.635468488580706,226.7720862522999,534.069952898812,4.917263581780013,3.910893840337354,-1.316823355097143,H10,newchain05
"(0, 3, 7)",0.6513263588236177,219.93018562150547,607.3425628878475,5.56918897848759,20.659830994301696,0.6375666915681342,H10,newchain05
"(2, 7, 9)",0.6730515611895287,189.73265746851095,522.0604509019217,5.943769607071405,10.237702977502124,-0.33744677316065386,H10,newchain05
"(1, 3, 9)",0.6118555184976087,226.24127549858207,582.4515843425404,8.23207604480229,19.55467669402043,1.3448091066343488,H10,newchain05
"(0, 5, 7)",0.6513263588236176,219.93018562150547,617.3316581188076,5.291844210363828,19.509101237065774,0.43142517129397684,H10,newchain05
"(2, 5, 7)",0.542379935657936,296.790947030229,573.1393940834311,1.746919123600164,6.6840619372935315,-2.0063116915544477,H10,newchain05
"(1, 3, 5)",0.5828197055767458,256.9539103429035,660.9113116282606,4.035225561331047,16.001035653811837,-0.3240558117594454,H10,newchain05
"(5, 6, 7)",0.5282809803904214,302.18932221539063,572.5670620490355,1.3723384950163493,2.588081005292064,-2.5507488278602857,H10,newchain05
"(1, 2, 4)",0.5837613779363681,256.75810636631536,664.649823074698,4.409806189914862,19.025785045227053,0.10826731479958979,H10,newchain05
"(2, 3, 6)",0.5257325315141843,302.38720092795467,579.879418527339,1.6496832631401122,5.39806857428088,-2.170951062945015,H10,newchain05
"(0, 2, 4)",0.6492542500115354,220.47205004073425,627.5437049525951,5.291844210363828,21.31105561468614,0.6200158942158043,H10,newchain05
"(1, 4, 8)",0.6425877236717514,216.83140392161437,636.2188280129146,7.0726932562295595,16.740514475767966,0.6919999545351083,H10,newchain05
"(2, 8, 9)",0.6179613861965417,232.39422977713443,464.23088265145384,8.606656673386103,9.611690219795932,0.4199421112159786,H10,newchain05
"(2, 3, 8)",0.6312293043512763,226.0025484414605,540.1278162408953,4.687150958038624,7.2087789368232595,-1.0427812869036583,H10,newchain05
"(2, 3, 5)",0.5257325315141843,302.38720092795467,580.9386500016549,1.3723384950163493,5.46126692349868,-2.2500440951916554,H10,newchain05
"(0, 1, 5)",0.5821761936622052,267.0149428382151,681.3606795519175,7.954731276678526,31.708127779131825,2.5310696993673005,H10,newchain05
"(0, 1, 4)",0.5821761936622053,267.0149428382151,676.4534755728686,7.954731276678526,31.850824344999296,2.5460041776480145,H10,newchain05
"(3, 5, 6)",0.540847239270534,296.8494706106224,584.232220323357,0.9977578664325344,1.3652859914972124,-2.7944812314974934,H10,newchain05
"(2, 4, 8)",0.5835385190630067,266.3118617588465,545.3418740229976,4.409806189914862,6.200745745454809,-1.2339883288971016,H10,newchain05
"(5, 6, 9)",0.635468488580706,226.7720862522999,537.5915351131395,4.917263581780013,3.768197274469883,-1.331757833377857,H10,newchain05
"(1, 2, 9)",0.6112555977699586,226.2352443075359,592.0270809716594,8.606656673386103,22.436729519568175,1.76219775491267,H10,newchain05
"(1, 5, 8)",0.6425877236717514,216.83140392161437,639.697099570852,7.0726932562295595,16.597817909900495,0.6770654762543944,H10,newchain05
"(1, 2, 7)",0.629130764928266,222.90579453270263,651.6463947458747,5.0617315866224395,21.256613250390355,0.5432067604302411,H10,newchain05
"(0, 2, 5)",0.6492542500115355,220.47205004073425,632.5596100181334,5.291844210363828,21.16835904881867,0.6050814159350905,H10,newchain05
"(4, 5, 7)",0.5276768268505825,301.76284563001764,572.5594325862202,1.0949937268925862,2.7939759203773344,-2.614907381826213,H10,newchain05
"(4, 5, 6)",0.5282809803904214,302.18932221539063,590.2616607631508,0.7204130983087718,0.357252800128762,-2.985688273490937,H10,newchain05
"(2, 5, 6)",0.5426803014907629,296.20470469722716,588.9517575936436,1.3723384950163495,4.24733881704496,-2.377092583219172,H10,newchain05
"(0, 7, 8)",0.5857777145476745,267.7806851524229,564.2948002786774,8.606656673386103,21.256613250390355,1.6386879795819742,H10,newchain05
"(0, 5, 8)",0.5854370723978976,265.6181231188768,574.8713171694915,7.954731276678526,18.883088479359582,1.1888140556706093,H10,newchain05
"(0, 6, 8)",0.5857777145476742,267.7806851524229,575.9448915269392,8.23207604480229,18.819890130141783,1.26790708791725,H10,newchain05
"(1, 3, 4)",0.582808959471668,260.2610684539428,656.3853639291137,4.035225561331047,16.143732219679308,-0.3091213334787316,H10,newchain05
"(1, 8, 9)",0.669189852529679,190.00671034214545,534.3514550529376,11.2695437397008,20.151458950109088,2.3459303946481884,H10,newchain05
"(3, 4, 7)",0.5276768268505825,301.76284563001764,563.7499644477737,1.3723384950163489,3.9447056776132556,-2.4087658615520553,H10,newchain05
"(3, 5, 7)",0.5417720200977352,296.81109593378886,566.7827573441002,1.372338495016349,3.802009111745785,-2.4237003398327692,H10,newchain05
"(4, 6, 7)",0.5276768268505825,301.76284563001764,569.3405343056934,1.372338495016349,2.730777571159534,-2.535814349579572,H10,newchain05
"(0, 2, 9)",0.6547827697182128,219.9049260850092,610.9024874894225,9.488694693835068,24.72200008902726,2.273946334328884,H10,newchain05
"(0, 1, 9)",0.652335233786935,220.21602364214664,633.2221267510185,12.151581760149767,35.26176881934042,4.199934617761095,H10,newchain05
"(0, 8, 9)",0.5928441782006802,268.9604306813127,522.403550313273,12.151581760149767,22.436729519568175,2.8576789740644033,H10,newchain05
"(0, 1, 8)",0.6549089218368734,215.97242712046773,633.3953692894703,11.2695437397008,33.4556397924564,3.738332507655297,H10,newchain05
"(3, 7, 9)",0.679286638422355,189.3079420526469,501.5629506480304,5.56918897848759,2.684457919264097,-1.0324626087094564,H10,newchain06
"(1, 2, 3)",0.5117338237701662,310.64283360283974,663.1861539799849,4.687150958038624,18.34421074095434,0.26138389891456154,H10,newchain06
"(0, 2, 8)",0.6560163293734341,218.8909775281598,511.6532035013588,8.606656673386103,20.003119657357797,1.6385591385864466,H10,newchain06
"(2, 4, 9)",0.6164963067858977,230.4940990813371,549.7290242854866,5.291844210363828,2.385286933220025,-1.148095529696906,H10,newchain06
"(4, 6, 9)",0.6164963067858978,230.4940990813371,535.7749821240301,4.917263581780013,1.5824168770210243,-1.3441613001551707,H10,newchain06
"(0, 3, 7)",0.6531114611148817,220.02320512790251,535.7317935297879,5.56918897848759,19.412091050572073,0.6407767958300004,H10,newchain06
"(2, 7, 9)",0.6792866384223551,189.3079420526469,523.7283019554945,5.943769607071405,4.641170990737213,-0.7209796967671525,H10,newchain06
"(1, 3, 9)",0.6156972532127867,228.25303797309715,596.1287968340363,8.23207604480229,16.551498258005058,1.1775428467124185,H10,newchain06
"(0, 5, 7)",0.656547037506322,218.73410573451136,546.1715677728573,5.291844210363828,19.605478151037808,0.5744137023730355,H10,newchain06
"(2, 5, 7)",0.51112435141844,313.31662457207,547.7978345939345,1.746919123600164,4.67055750267911,-2.014984649964278,H10,newchain06
"(1, 3, 5)",0.5074760433225973,310.1501073997364,648.5267932667468,4.035225561331047,16.580884769946955,-0.1164621064847074,H10,newchain06
"(5, 6, 7)",0.51112435141844,313.31662457207,531.7667067570549,1.3723384950163493,3.86768744648011,-2.211050420422543,H10,newchain06
"(1, 2, 4)",0.5100654589373336,310.5304448835815,663.5386387556084,4.409806189914862,18.432464942526025,0.1845045233415249,H10,newchain06
"(0, 2, 4)",0.6522411886377151,218.6611611155982,586.0039732353473,5.291844210363828,19.112920064528,0.5251438748425509,H10,newchain06
"(2, 3, 6)",0.5016409862734947,317.3498967801818,569.2315094640303,1.6496832631401122,3.2868751583986144,-2.1834408723799905,H10,newchain06
"(1, 4, 8)",0.5494917509897259,273.6196434614655,611.5398801847318,7.0726932562295595,17.45420566545439,0.9095574995700794,H10,newchain06
"(2, 8, 9)",0.673773253999135,191.5296310114192,473.08704997788186,8.606656673386103,3.27548652604982,-0.034680265953010214,H10,newchain06
"(2, 3, 5)",0.562907722451933,268.02599031848206,571.9680605088975,1.3723384950163493,2.326419243590235,-2.3652211073209948,H10,newchain06
"(2, 3, 8)",0.5613882319424638,268.1261635115879,518.6387002775748,4.687150958038624,3.1114859375259805,-1.2623221256931714,H10,newchain06
"(0, 1, 5)",0.5862482330178179,263.9776158540466,639.3646508438193,7.954731276678526,33.472518489778764,2.7844191577949093,H10,newchain06
"(0, 1, 4)",0.586248233017818,263.9776158540466,631.7680063037443,7.954731276678526,33.36738559088471,2.7739028756788366,H10,newchain06
"(3, 5, 6)",0.5126823913315678,313.07220010259584,560.0483895058348,0.9977578664325344,1.5235491873912348,-2.5612868777792595,H10,newchain06
"(2, 4, 8)",0.515712896670638,320.24151637737486,522.4127575533872,4.409806189914862,3.199740139097668,-1.3392015012662077,H10,newchain06
"(1, 2, 9)",0.6153373856926234,228.51124583143533,619.6487734314574,8.606656673386103,18.508211329478176,1.4890257586547224,H10,newchain06
"(5, 6, 9)",0.6164963067858977,230.4940990813371,541.5162979071138,4.917263581780013,1.687549775915074,-1.3336450180390989,H10,newchain06
"(1, 5, 8)",0.4956208085732373,318.62378815863667,617.8991463635972,7.0726932562295595,17.559338564348437,0.9200737816861512,H10,newchain06
"(1, 2, 7)",0.6149992793529877,225.94919146441495,636.2556160438278,5.0617315866224395,20.688349000043214,0.6116203562712784,H10,newchain06
"(0, 2, 5)",0.5930189575583082,263.2179845066025,593.7320666630538,5.291844210363828,19.21805296342205,0.5356601569586227,H10,newchain06
"(4, 5, 7)",0.519509993881718,313.5725542120511,530.283488245149,1.0949937268925862,2.802098632777681,-2.403346937479619,H10,newchain06
"(4, 5, 6)",0.522775881949143,311.49172684726614,564.9411594970841,0.7204130983087718,1.6118033889629215,-2.6381662533522965,H10,newchain06
"(2, 5, 6)",0.5029796312502304,316.99235820497586,579.8987934204218,1.3723384950163495,3.480262258864351,-2.2498039658369557,H10,newchain06
"(0, 5, 8)",0.7215030764792458,173.2537888328718,502.7552496037364,7.954731276678526,18.239793686350414,1.2607131331871775,H10,newchain06
"(0, 7, 8)",0.7036461009117794,178.7082470105501,474.3734472214145,8.606656673386103,20.390544844973554,1.6773126840008592,H10,newchain06
"(0, 6, 8)",0.6560163293734342,218.8909775281598,501.97058609200695,8.23207604480229,19.200249601158795,1.4424933681281817,H10,newchain06
"(1, 3, 4)",0.5074760433225973,310.1501073997364,641.436906338404,4.035225561331047,16.475751871052907,-0.1269783886007792,H10,newchain06
"(3, 4, 7)",0.454307157500055,375.6156181093031,520.2884773665248,1.3723384950163489,2.6087115323119443,-2.336983844022654,H10,newchain06
"(1, 8, 9)",0.6111175739154084,231.8413957882628,539.2576086370458,11.2695437397008,17.52995205240654,2.2140787348832767,H10,newchain06
"(3, 5, 7)",0.519509993881718,313.5725542120511,525.7463937218239,1.372338495016349,2.713844431205994,-2.3264675619065818,H10,newchain06
"(4, 6, 7)",0.519509993881718,313.5725542120511,526.0336326861683,1.372338495016349,3.7625545475860602,-2.221566702538615,H10,newchain06
"(0, 2, 9)",0.656775701947458,218.83646420245117,601.0864390840318,9.488694693835068,19.188666451480152,1.8296651101557482,H10,newchain06
"(0, 1, 9)",0.6561695607252414,219.01756752110035,619.3245934523351,12.151581760149767,33.44313197783687,4.078424110992035,H10,newchain06
"(0, 8, 9)",0.723980147351093,173.0256136171082,482.6066813806822,12.151581760149767,18.210407174408516,2.5547180863843035,H10,newchain06
"(0, 1, 8)",0.7131706548200955,175.5575190408578,574.9155444552656,11.2695437397008,34.257585183714504,3.8873181394227325,H10,newchain06
"(3, 7, 9)",0.6607354443320588,220.27260348622147,489.3513726501526,5.56918897848759,5.565478542918374,-0.7930772118223909,H10,newchain07
"(0, 2, 8)",0.7042444037538184,178.5937720785915,506.0814196703979,8.606656673386103,19.76398867458808,1.6462839837468197,H10,newchain07
"(1, 2, 3)",0.5707632001545482,271.1705932383497,620.086279944652,4.687150958038624,17.71712069344942,0.2187050124114564,H10,newchain07
"(2, 4, 9)",0.665141207232276,219.38220008660636,516.7126247907214,5.291844210363828,5.41421097389889,-0.8947726066673729,H10,newchain07
"(4, 6, 9)",0.6651412072322759,219.38220008660636,508.2557075687753,4.917263581780013,2.928310349443278,-1.273273512317315,H10,newchain07
"(0, 3, 7)",0.6374051291748817,226.3535487226882,538.4118756822982,5.56918897848759,19.890200391253675,0.7209611550483394,H10,newchain07
"(2, 7, 9)",0.6828324076462393,180.7725643592848,498.63992253712473,5.943769607071405,7.787735744929665,-0.4424418564414195,H10,newchain07
"(1, 3, 9)",0.7036599280762388,175.30505567433164,555.81674718597,8.23207604480229,17.646864371470837,1.3067605539048723,H10,newchain07
"(0, 5, 7)",0.6551011192616842,219.523908356944,544.8503307376766,5.291844210363828,19.756930701827294,0.6211680296166684,H10,newchain07
"(2, 5, 7)",0.4835014131077592,362.0418065387128,527.6742851743493,1.746919123600164,5.502465175470578,-1.9809258787474773,H10,newchain07
"(1, 3, 5)",0.4626351767810239,363.1057455630726,613.3053623156721,4.035225561331047,15.36159380201175,-0.2317234684011856,H10,newchain07
"(5, 6, 7)",0.4901608438608592,360.5737446450119,517.8035571496827,1.3723384950163493,3.016564551014965,-2.359426784397419,H10,newchain07
"(1, 2, 4)",0.5727084456993519,269.9789073368386,616.1394120373735,4.409806189914862,17.33602153926152,0.09271777849637486,H10,newchain07
"(0, 2, 4)",0.6560163293734342,218.8909775281598,566.1495176765792,5.291844210363828,19.738932822234194,0.6192657602033577,H10,newchain07
"(2, 3, 6)",0.4783638161602493,362.08915332584814,541.5107141559537,1.6496832631401122,3.379665825609761,-2.2353418198956487,H10,newchain07
"(1, 4, 8)",0.673366527706114,189.51280682183037,583.963175688182,7.0726932562295595,14.757721035416218,0.6431134127437839,H10,newchain07
"(2, 8, 9)",0.6848849921834661,180.6310235734445,451.5502173325956,8.606656673386103,5.439266826252777,0.13224561687608916,H10,newchain07
"(2, 3, 8)",0.6336439992905517,212.6610530436217,507.353642858992,4.687150958038624,3.287265946220069,-1.306445279998298,H10,newchain07
"(2, 3, 5)",0.4783638161602492,362.08915332584814,547.7756126562392,1.3723384950163493,3.5100395586277027,-2.307269395058349,H10,newchain07
"(0, 1, 5)",0.6487894731929829,219.92706795865843,608.4916850972215,7.954731276678526,31.83831653037976,2.721005795343932,H10,newchain07
"(0, 1, 4)",0.6487894731929826,219.92706795865843,600.9404461283791,7.954731276678526,31.59048706561824,2.694811686860521,H10,newchain07
"(3, 5, 6)",0.4783638161602492,362.08915332584814,541.8038328354955,0.9977578664325344,1.0241389341720901,-2.685770300708291,H10,newchain07
"(2, 4, 8)",0.5783036037436771,252.00355189733335,507.30866666746977,4.409806189914862,2.906166792032169,-1.4324325139133793,H10,newchain07
"(1, 2, 9)",0.6828324076462393,180.7725643592848,567.7370655612543,8.606656673386103,19.869121573482126,1.6573959092858432,H10,newchain07
"(5, 6, 9)",0.665141207232276,219.38220008660636,513.8783725675182,4.917263581780013,3.1761398142047983,-1.247079403833904,H10,newchain07
"(1, 2, 7)",0.6197663707579305,218.50540941056096,595.8944712270667,5.0617315866224395,19.709546310292293,0.5450485287223281,H10,newchain07
"(1, 5, 8)",0.564315536500408,270.0394222360201,589.9404502908396,7.0726932562295595,15.005550500177739,0.6693075212271947,H10,newchain07
"(0, 2, 5)",0.6661460266348572,215.54041164789516,573.7442977704017,5.291844210363828,19.986762286995713,0.6454598686867683,H10,newchain07
"(4, 5, 7)",0.4901608438608593,360.5737446450119,520.1881811187023,1.0949937268925862,2.899108819271386,-2.45754846804353,H10,newchain07
"(4, 5, 6)",0.4901326456077675,359.85078255542203,542.7125332314287,0.7204130983087718,0.6430397799841904,-2.8117575346233727,H10,newchain07
"(2, 5, 6)",0.4798650478944513,361.6060354353019,547.9234457059982,1.3723384950163495,3.2463961361833817,-2.3351349453273196,H10,newchain07
"(0, 5, 8)",0.7042444037538182,178.5937720785915,507.77183198157337,7.954731276678526,17.408461783150408,1.1958555029341773,H10,newchain07
"(0, 7, 8)",0.6985227632120184,180.33978882265345,489.48134728016333,8.606656673386103,19.53415708941966,1.6219921446767198,H10,newchain07
"(0, 6, 8)",0.7042444037538182,178.5937720785915,503.3423163478146,8.23207604480229,17.278088050132467,1.2677830780968777,H10,newchain07
"(1, 3, 4)",0.4716030404819225,363.79213132745394,606.2855301154295,4.035225561331047,15.11376433725023,-0.2579175768845965,H10,newchain07
"(3, 4, 7)",0.4898562823813389,361.1963785885122,514.1737312500165,1.3723384950163489,3.0323785086977653,-2.35775534261186,H10,newchain07
"(1, 8, 9)",0.6749572353781816,189.7440544127571,506.10909344827616,11.2695437397008,17.290821069636827,2.2077915435332525,H10,newchain07
"(3, 5, 7)",0.4897187886015907,360.8326941113749,519.4806253541282,1.372338495016349,3.2802079734592855,-2.331561234128449,H10,newchain07
"(4, 6, 7)",0.5050222161160347,356.5575871814204,512.26605116414,1.372338495016349,2.7687350862534448,-2.38562089288083,H10,newchain07
"(0, 2, 9)",0.656775701947458,218.83646420245117,577.968727886189,9.488694693835068,22.2720328564548,2.1839438909928255,H10,newchain07
"(0, 1, 9)",0.6556807640010411,219.11468567113255,585.9252701616988,12.151581760149767,34.12358709983885,4.25948981764999,H10,newchain07
"(0, 8, 9)",0.6591170346467696,218.46804557562473,481.932902699044,12.151581760149767,19.693732352609494,2.734339525240235,H10,newchain07
"(0, 1, 8)",0.7114544469893049,176.62109899539757,556.8617306832273,11.2695437397008,31.615542917972128,3.721829910403983,H10,newchain07
"(3, 7, 9)",0.5810214304278425,274.1426892195511,465.9118413431296,5.56918897848759,4.747514389057912,-0.837650691227454,H10,newchain08
"(0, 2, 8)",0.6975157234121517,181.38642879585464,463.1167441937211,8.606656673386103,17.19530747585134,1.472476184029944,H10,newchain08
"(1, 2, 3)",0.5670939599047887,274.37534712891056,537.7608349763045,4.687150958038624,17.089249912016395,0.2495539149546478,H10,newchain08
"(4, 6, 9)",0.58961472905229,271.131148050193,480.51735040287105,4.917263581780013,2.831374222300463,-1.2502290599797967,H10,newchain08
"(2, 4, 9)",0.5897313393185718,270.8580628603992,474.0688244185023,5.291844210363828,2.261255333693024,-1.1972873048997439,H10,newchain08
"(0, 3, 7)",0.6575069321067164,219.13359953380683,489.85416369174663,5.56918897848759,18.05169523140523,0.6281680128183886,H10,newchain08
"(2, 7, 9)",0.6937262950032226,184.44702467277895,465.2351885476866,5.943769607071405,4.530510526016294,-0.7458036765686624,H10,newchain08
"(1, 3, 9)",0.6318341866943686,222.3874763180822,501.8830880684133,8.23207604480229,17.852755901089573,1.4291561613756578,H10,newchain08
"(0, 5, 7)",0.6548422109968499,221.69004810576888,495.6206060488224,5.291844210363828,17.577656351448805,0.49023238207198416,H10,newchain08
"(2, 5, 7)",0.5836319791729496,264.2159597675615,473.8163167390885,1.746919123600164,3.50996952002831,-2.155188568394868,H10,newchain08
"(1, 3, 5)",0.4539902711634488,378.92851065560774,539.4971271192626,4.035225561331047,16.832214895101586,0.01977126954945152,H10,newchain08
"(5, 6, 7)",0.4752099108676649,383.5528793205558,478.8529816394149,1.3723384950163493,4.08008840863575,-2.2081303234749208,H10,newchain08
"(1, 2, 4)",0.568857839576873,272.07407885599275,538.9095912007233,4.409806189914862,16.2622486684044,0.07272984450636077,H10,newchain08
"(0, 2, 4)",0.6575069321067164,219.13359953380683,500.40019529917055,5.291844210363828,15.565436176040343,0.26853139914609914,H10,newchain08
"(2, 3, 6)",0.4751336590602795,367.0681911075562,478.7386733568839,1.6496832631401122,2.8948694768392835,-2.253007235952518,H10,newchain08
"(1, 4, 8)",0.5506372573995002,272.44341565827847,553.8591411982692,7.0726932562295595,17.28212258764502,1.0080035442831268,H10,newchain08
"(2, 8, 9)",0.681680924469414,184.7666278901627,435.4623831185966,8.606656673386103,3.8911266335040193,0.006657479984101045,H10,newchain08
"(2, 3, 8)",0.6818644202547623,184.10585427309468,473.283686005284,4.687150958038624,3.344624507472461,-1.2647917810957001,H10,newchain08
"(2, 3, 5)",0.4836903150887978,367.11090411834937,478.5883367292616,1.3723384950163493,2.067715571317035,-2.4298481262776623,H10,newchain08
"(0, 1, 5)",0.6499656353417249,220.2863490028264,531.9827462210975,7.954731276678526,30.682897863480466,2.757039234675096,H10,newchain08
"(0, 1, 4)",0.6322388266890127,227.0871239321224,530.9435339440682,7.954731276678526,30.3299354998249,2.718150794973214,H10,newchain08
"(3, 5, 6)",0.4338976317781847,450.051485405722,487.90752478199016,0.9977578664325344,2.6378344599244747,-2.482789881357715,H10,newchain08
"(2, 4, 8)",0.6854750421452219,176.87657904912243,478.3739776884621,4.409806189914862,2.5176232638604654,-1.4416158515439874,H10,newchain08
"(5, 6, 9)",0.5896147290522901,271.131148050193,479.3684805328207,4.917263581780013,3.1843365859560335,-1.2113406202779138,H10,newchain08
"(1, 2, 9)",0.6318341866943685,222.3874763180822,503.5138311793128,8.606656673386103,17.635752038047954,1.5210031760344491,H10,newchain08
"(1, 2, 7)",0.6883862658219329,186.60117140150413,529.1147414909441,5.0617315866224395,18.53150386072767,0.5242134728374422,H10,newchain08
"(1, 5, 8)",0.5506372573995002,272.44341565827847,553.5739570132323,7.0726932562295595,17.63508495130059,1.0468919839850095,H10,newchain08
"(0, 2, 5)",0.6575069321067166,219.13359953380683,501.740923403065,5.291844210363828,15.918398539695914,0.30741983884798185,H10,newchain08
"(4, 5, 7)",0.4181021719244923,459.41594635572255,481.6942244569899,1.0949937268925862,2.8999721394579323,-2.423859653501947,H10,newchain08
"(4, 5, 6)",0.440788456637148,453.5689889276204,494.4450132991882,0.7204130983087718,1.810833216312479,-2.6596139518060022,H10,newchain08
"(2, 5, 6)",0.4751336590602796,367.0681911075562,484.17472179686973,1.3723384950163495,2.4208305968828574,-2.390942866698923,H10,newchain08
"(0, 5, 8)",0.6592466277643971,218.1592656446787,472.86607777117774,7.954731276678526,16.93827245893653,1.2426935386247475,H10,newchain08
"(0, 7, 8)",0.6827556729033071,186.1160531532562,468.8183071752645,8.606656673386103,18.85456528760423,1.6552887272539465,H10,newchain08
"(1, 3, 4)",0.4614891027152983,374.3528696427996,539.1441611862123,4.035225561331047,16.47925253144602,-0.019117170152430807,H10,newchain08
"(0, 6, 8)",0.6418378105082032,224.5799662395642,474.8146307784804,8.23207604480229,17.76542636445878,1.4195344289498912,H10,newchain08
"(1, 8, 9)",0.6732514231244955,189.829659223566,486.89942431778286,11.2695437397008,18.655625957288574,2.456276875811215,H10,newchain08
"(3, 4, 7)",0.4200015012426743,458.1305423234277,476.9079932514595,1.3723384950163489,3.374011019414358,-2.2859240227555424,H10,newchain08
"(3, 5, 7)",0.4198671873227114,458.03292917634855,475.378709496244,1.372338495016349,3.726973383069928,-2.24703558305366,H10,newchain08
"(4, 6, 7)",0.4186241523242889,459.35961394082534,479.9619510588231,1.372338495016349,3.7271260449801797,-2.2470187631768033,H10,newchain08
"(0, 2, 9)",0.6554182112578293,219.7253005151847,528.6336754492042,9.488694693835068,16.938939545683898,1.7168047306741872,H10,newchain08
"(0, 1, 9)",0.6527483734163233,221.90427862032536,529.9475900171426,12.151581760149767,31.703438869468453,4.166424126501302,H10,newchain08
"(0, 8, 9)",0.7228376648054322,172.64984840434482,469.218870403517,12.151581760149767,17.958813464924514,2.6520784304509535,H10,newchain08
"(0, 1, 8)",0.6942830920447453,183.61884619076196,513.7610063420049,11.2695437397008,31.959806799635896,3.922095579857058,H10,newchain08
"(3, 7, 9)",0.48447080732761,374.24895130671575,645.6536508247676,5.56918897848759,3.9852172375745814,-0.9260061595204226,H10,newchain09
"(0, 2, 8)",0.5707213926502648,290.3725064533767,591.6823924368151,8.606656673386103,43.705684731446595,2.331349060264536,H10,newchain09
"(1, 2, 3)",0.4839105759838383,373.9031892998587,840.1927891535071,4.687150958038624,17.69318063789974,-0.398374724614889,H10,newchain09
"(2, 4, 9)",0.4730569036232866,376.29999957745054,689.9444634810843,5.291844210363828,1.655683278456652,-1.1477006142222368,H10,newchain09
"(4, 6, 9)",0.4839105759838383,373.9031892998587,679.5065455688824,4.917263581780013,1.9149013755669666,-1.2483246048398686,H10,newchain09
"(0, 3, 7)",0.5589467210021712,305.7097375730846,663.4581858310567,5.56918897848759,31.614119928257196,0.6868381781609383,H10,newchain09
"(2, 7, 9)",0.5426692526413337,296.9090713344027,660.6644453698003,5.943769607071405,1.8855148636250696,-0.9328209143978383,H10,newchain09
"(1, 3, 9)",0.5114438437088439,310.7597304290328,764.0820813632931,8.23207604480229,19.096070519485192,0.7790005540743089,H10,newchain09
"(0, 5, 7)",0.5016881997982784,361.0572098467131,668.8601995126478,5.291844210363828,29.703379329439414,0.4895908941405145,H10,newchain09
"(2, 5, 7)",0.4961208201092563,371.4100792866857,701.7955177845305,1.746919123600164,0.6715867571713485,-2.3006287222300443,H10,newchain09
"(1, 3, 5)",0.4839105759838383,373.9031892998587,826.8216344534558,4.035225561331047,17.88214241303147,-0.5888072537578972,H10,newchain09
